#ProfileFileVersion=2.6
#ProfilerVersion=2.6.2153
#Application=/home/lifxu/Desktop/github-test/PIM/rodinia/nw/nw.exe
#ApplicationArgs=2048 10 ./nw.cl
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Vendor=Advanced Micro Devices, Inc.
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Name=AMD Accelerated Parallel Processing
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLDriver Version=1124.2 (sse2,avx,fma4)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device AMD A10-5800K APU with Radeon(tm) HD Graphics   NumberAppAddressBits=64
#Device Tahiti Platform Vendor=Advanced Micro Devices, Inc.
#Device Tahiti Platform Name=AMD Accelerated Parallel Processing
#Device Tahiti Platform Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti CLDriver Version=1124.2 (VM)
#Device Tahiti CLRuntime Version=OpenCL 1.2 AMD-APP (1124.2)
#Device Tahiti NumberAppAddressBits=32
#OS Version=CentOS release 6.4 (Final)
#DisplayName=
#ListSeparator=,
Method, ExecutionOrder, ThreadID, CallIndex, GlobalWorkSize, WorkGroupSize, Time, LocalMemSize, VGPRs, SGPRs, ScratchRegs, FCStacks, Wavefronts, VALUInsts, SALUInsts, VFetchInsts, SFetchInsts, VWriteInsts, LDSInsts, VALUUtilization, VALUBusy, SALUBusy, FetchSize, CacheHit, MemUnitBusy, MemUnitStalled, WriteUnitStalled, LDSBankConflict, WriteSize, GDSInsts
nw_kernel2_pim__k2_Tahiti1, 426, 6990, 0, {    592       1       1}, {   16     1     1},         0.04015, 2304, 26, 24, 0, NA,        37.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.35,         1.03,       115.31,        30.11,         4.36,         0.12,         0.00,         0.33,         9.22,         0.00
nw_kernel2_pim__k2_Tahiti1, 427, 6991, 0, {    608       1       1}, {   16     1     1},         0.03896, 2304, 26, 24, 0, NA,        38.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.11,         0.85,       118.31,        30.22,         3.51,         0.10,         0.00,         0.27,         1.16,         0.00
nw_kernel2_pim__k2_Tahiti1, 428, 6992, 0, {    592       1       1}, {   16     1     1},         0.03896, 2304, 26, 24, 0, NA,        37.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.08,         0.83,       115.31,        30.45,         3.52,         0.10,         0.00,         0.27,         0.75,         0.00
nw_kernel2_pim__k2_Tahiti1, 429, 6993, 0, {    592       1       1}, {   16     1     1},         0.03867, 2304, 26, 24, 0, NA,        37.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.08,         0.83,       115.31,        30.45,         3.50,         0.10,         0.00,         0.27,         0.69,         0.00
nw_kernel2_pim__k2_Tahiti1, 430, 6994, 0, {    592       1       1}, {   16     1     1},         0.03807, 2304, 26, 24, 0, NA,        37.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.36,         1.04,       115.31,        29.94,         4.76,         0.12,         0.00,         0.33,        10.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 431, 6995, 0, {    592       1       1}, {   16     1     1},         0.03837, 2304, 26, 24, 0, NA,        37.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.10,         0.84,       115.31,        29.88,         3.87,         0.10,         0.00,         0.27,        10.06,         0.00
nw_kernel2_pim__k2_Tahiti1, 432, 6996, 0, {    592       1       1}, {   16     1     1},         0.03822, 2304, 26, 24, 0, NA,        37.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.36,         1.04,       115.31,        30.34,         4.37,         0.12,         0.00,         0.33,         9.44,         0.00
nw_kernel2_pim__k2_Tahiti1, 433, 6997, 0, {    592       1       1}, {   16     1     1},         0.03793, 2304, 26, 24, 0, NA,        37.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.10,         0.84,       115.31,        29.74,         3.53,         0.10,         0.00,         0.27,        10.34,         0.00
nw_kernel2_pim__k2_Tahiti1, 434, 6998, 0, {    592       1       1}, {   16     1     1},         0.03852, 2304, 26, 24, 0, NA,        37.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.37,         1.05,       115.31,        29.82,         4.78,         0.12,         0.00,         0.34,        10.28,         0.00
nw_kernel2_pim__k2_Tahiti1, 435, 6999, 0, {    576       1       1}, {   16     1     1},         0.03837, 2304, 26, 24, 0, NA,        36.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         0.97,         0.74,       112.31,        30.52,         3.19,         0.09,         8.29,         0.24,         9.09,         0.00
nw_kernel2_pim__k2_Tahiti1, 436, 7000, 0, {    592       1       1}, {   16     1     1},         0.03793, 2304, 26, 24, 0, NA,        37.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.17,         0.90,       115.31,        29.99,         3.82,         0.10,         0.00,         0.29,         9.00,         0.00
nw_kernel2_pim__k2_Tahiti1, 437, 7001, 0, {    576       1       1}, {   16     1     1},         0.03763, 2304, 26, 24, 0, NA,        36.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.05,         0.80,       112.31,        30.23,         3.46,         0.10,         0.00,         0.26,         8.78,         0.00
nw_kernel2_pim__k2_Tahiti1, 438, 7002, 0, {    576       1       1}, {   16     1     1},         0.03822, 2304, 26, 24, 0, NA,        36.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.12,         0.86,       112.31,        30.43,         3.70,         0.10,         0.00,         0.27,         8.66,         0.00
nw_kernel2_pim__k2_Tahiti1, 439, 7003, 0, {    576       1       1}, {   16     1     1},         0.03689, 2304, 26, 24, 0, NA,        36.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.38,         1.06,       112.31,        30.70,         4.55,         0.13,         0.00,         0.34,         0.91,         0.00
nw_kernel2_pim__k2_Tahiti1, 440, 7004, 0, {    576       1       1}, {   16     1     1},         0.03630, 2304, 26, 24, 0, NA,        36.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.14,         0.87,       112.31,        30.70,         3.80,         0.10,         0.00,         0.28,         1.34,         0.00
nw_kernel2_pim__k2_Tahiti1, 441, 7005, 0, {    576       1       1}, {   16     1     1},         0.03763, 2304, 26, 24, 0, NA,        36.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.35,         1.04,       112.31,        30.70,         4.47,         0.12,         0.00,         0.33,         0.84,         0.00
nw_kernel2_pim__k2_Tahiti1, 442, 7006, 0, {    576       1       1}, {   16     1     1},         0.03793, 2304, 26, 24, 0, NA,        36.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.35,         1.04,       112.31,        30.46,         4.52,         0.12,         0.00,         0.33,         8.66,         0.00
nw_kernel2_pim__k2_Tahiti1, 443, 7007, 0, {    576       1       1}, {   16     1     1},         0.03778, 2304, 26, 24, 0, NA,        36.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.34,         1.03,       112.31,        30.11,         4.48,         0.12,         0.00,         0.33,         9.28,         0.00
nw_kernel2_pim__k2_Tahiti1, 444, 7008, 0, {    560       1       1}, {   16     1     1},         0.03807, 2304, 26, 24, 0, NA,        35.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.13,         0.87,       109.31,        30.62,         3.56,         0.11,         0.00,         0.28,         7.94,         0.00
nw_kernel2_pim__k2_Tahiti1, 445, 7009, 0, {    576       1       1}, {   16     1     1},         0.03793, 2304, 26, 24, 0, NA,        36.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.34,         1.03,       112.31,        30.58,         4.50,         0.12,         0.00,         0.33,         9.25,         0.00
nw_kernel2_pim__k2_Tahiti1, 446, 7010, 0, {    560       1       1}, {   16     1     1},         0.03778, 2304, 26, 24, 0, NA,        35.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.32,         1.01,       109.31,        30.74,         4.53,         0.12,         0.00,         0.32,         8.53,         0.00
nw_kernel2_pim__k2_Tahiti1, 447, 7011, 0, {    560       1       1}, {   16     1     1},         0.03807, 2304, 26, 24, 0, NA,        35.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.15,         0.88,       109.31,        30.80,         3.90,         0.11,         0.00,         0.28,         8.50,         0.00
nw_kernel2_pim__k2_Tahiti1, 448, 7012, 0, {    560       1       1}, {   16     1     1},         0.03778, 2304, 26, 24, 0, NA,        35.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.34,         1.02,       109.31,        30.80,         4.55,         0.13,         0.00,         0.33,         7.38,         0.00
nw_kernel2_pim__k2_Tahiti1, 449, 7013, 0, {    560       1       1}, {   16     1     1},         0.03807, 2304, 26, 24, 0, NA,        35.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.14,         0.87,       109.31,        30.92,         3.85,         0.11,         0.00,         0.28,         7.38,         0.00
nw_kernel2_pim__k2_Tahiti1, 450, 7014, 0, {    560       1       1}, {   16     1     1},         0.03763, 2304, 26, 24, 0, NA,        35.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.31,         1.00,       109.31,        30.50,         4.47,         0.12,         0.00,         0.32,         7.38,         0.00
nw_kernel2_pim__k2_Tahiti1, 451, 7015, 0, {    560       1       1}, {   16     1     1},         0.03644, 2304, 26, 24, 0, NA,        35.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.10,         0.84,       109.31,        30.95,         3.79,         0.10,         0.00,         0.27,         1.19,         0.00
nw_kernel2_pim__k2_Tahiti1, 452, 7016, 0, {    560       1       1}, {   16     1     1},         0.03615, 2304, 26, 24, 0, NA,        35.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.09,         0.83,       109.31,        30.95,         3.72,         0.10,         0.00,         0.27,         0.28,         0.00
nw_kernel2_pim__k2_Tahiti1, 453, 7017, 0, {    544       1       1}, {   16     1     1},         0.03615, 2304, 26, 24, 0, NA,        34.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.06,         0.81,       106.31,        31.22,         3.73,         0.10,         0.00,         0.26,         0.69,         0.00
nw_kernel2_pim__k2_Tahiti1, 454, 7018, 0, {    560       1       1}, {   16     1     1},         0.03778, 2304, 26, 24, 0, NA,        35.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.05,         0.80,       109.31,        30.59,         3.61,         0.10,         0.00,         0.26,         7.97,         0.00
nw_kernel2_pim__k2_Tahiti1, 455, 7019, 0, {    544       1       1}, {   16     1     1},         0.03763, 2304, 26, 24, 0, NA,        34.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.02,         0.78,       106.31,        31.13,         3.28,         0.10,         0.00,         0.25,         7.97,         0.00
nw_kernel2_pim__k2_Tahiti1, 456, 7020, 0, {    544       1       1}, {   16     1     1},         0.03748, 2304, 26, 24, 0, NA,        34.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.01,         0.77,       106.31,        31.07,         3.53,         0.10,         0.00,         0.25,         8.12,         0.00
nw_kernel2_pim__k2_Tahiti1, 457, 7021, 0, {    544       1       1}, {   16     1     1},         0.03763, 2304, 26, 24, 0, NA,        34.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.07,         0.82,       106.31,        31.19,         3.76,         0.10,         0.00,         0.26,         6.66,         0.00
nw_kernel2_pim__k2_Tahiti1, 458, 7022, 0, {    544       1       1}, {   16     1     1},         0.03778, 2304, 26, 24, 0, NA,        34.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.30,         1.00,       106.31,        30.79,         4.55,         0.13,         0.00,         0.32,         7.78,         0.00
nw_kernel2_pim__k2_Tahiti1, 459, 7023, 0, {    544       1       1}, {   16     1     1},         0.04000, 2304, 26, 24, 0, NA,        34.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.07,         0.82,       106.31,        30.76,         3.74,         0.10,         0.00,         0.26,         7.91,         0.00
nw_kernel2_pim__k2_Tahiti1, 460, 7024, 0, {    544       1       1}, {   16     1     1},         0.03719, 2304, 26, 24, 0, NA,        34.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.05,         0.81,       106.31,        30.91,         3.40,         0.10,         0.00,         0.26,         6.75,         0.00
nw_kernel2_pim__k2_Tahiti1, 461, 7025, 0, {    544       1       1}, {   16     1     1},         0.03807, 2304, 26, 24, 0, NA,        34.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.05,         0.80,       106.31,        30.97,         3.67,         0.10,         0.00,         0.26,         6.31,         0.00
nw_kernel2_pim__k2_Tahiti1, 462, 7026, 0, {    528       1       1}, {   16     1     1},         0.03778, 2304, 26, 24, 0, NA,        33.00,       425.00,       164.00,        19.00,        14.00,        16.00,       190.00,        16.57,         1.09,         0.83,       103.31,        31.28,         3.92,         0.11,         0.00,         0.27,         6.44,         0.00
